"id","geom","shape_leng","shape_area","adm3_es","adm3_pcode","adm3_ref","adm3alt1es","adm3alt2es","adm2_es","adm2_pcode","adm1_es","adm1_pcode","adm0_es","adm0_pcode","date","validon","validto","point_x","point_y"
98,"0101000020E61000001C716867ED6654C0A0B471A407692040","0.265051650017","0.00337801398217","Bella Vista","PA021301","Bella Vista",NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.6082399864","8.20513643158"
99,"0101000020E61000004C0F00D8556354C000F511EE82842040","0.819194876499","0.00501283788211","Cerro Viejo","PA021302","Cerro Viejo",NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.5521144867","8.25881141633"
100,"0101000020E61000008CCD54914B6654C04037311D88AC2040","0.318185996415","0.00236031763008","El Cristo","PA021303","El Cristo",NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.5983622864","8.33697596765"
101,"0101000020E610000074E2FFAF7E6154C0A0400307BFAD2040","0.26194928264","0.00254241244616","Justo Fidel Palacios","PA021304","Justo Fidel Palacios",NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.5233573912","8.33934804835"
102,"0101000020E61000006C2300601E6B54C0C0A8F8F28D572040","0.398212385998","0.00606795278708","Lajas de Tolé","PA021305","Lajas de Tole",NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.673728943","8.17100486074"
103,"0101000020E6100000907500102C6C54C0C0875F87838C2040","0.239821945441","0.00153122806809","Potrero de Caña","PA021306","Potrero de Cana",NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.690189362","8.27444098512"
104,"0101000020E61000009C220098506954C02043C245A5242040","1.30175221345","0.0105395183156","Quebrada de Piedra","PA021307","Quebrada de Piedra",NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.6455440522","8.07157342907"
105,"0101000020E610000034BD19372E6D54C0C00934CEDA6F2040","0.473181069306","0.0063814958582","Tolé","PA021308","Tole",NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.7059457542","8.21846622834"
106,"0101000020E6100000040F0040C16854C040BE8BB18E822040","0.353289172134","0.00388047462562","Veladero","PA021309",NULL,NULL,NULL,"Tolé","PA0213","Chiriquí","PA02","Panamá","PA","2020-06-15","2021-10-20",NULL,"-81.636795044","8.2549949153"
107,"0101000020E6100000049EFF47632454C0C0AD3378F2652040","0.387114530053","0.00381010215246","Aguadulce","PA030101",NULL,NULL,NULL,"Aguadulce","PA0301","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5685596462","8.19911552077"
108,"0101000020E6100000202CF545082154C0A0B43E6A3D682040","0.416972839672","0.00502485517238","Barrios Unidos","PA030102","Barrios Unidos",NULL,NULL,"Aguadulce","PA0301","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5161299605","8.20359355941"
109,"0101000020E6100000A0439F5D112854C02080FF5868842040","0.458743793121","0.0089237029122","El Cristo","PA030103","El Cristo",NULL,NULL,"Aguadulce","PA0301","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6260599189","8.25860860938"
110,"0101000020E6100000484200A8B62954C060C8D12E98542040","1.02890922744","0.0167688751575","El Roble","PA030104","El Roble",NULL,NULL,"Aguadulce","PA0301","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.651773453","8.1652235633"
111,"0101000020E61000009C518FCA6D2354C040ABFE2C2E822040","0.19085407686","0.0017577546229","Pocrí","PA030105","Pocri",NULL,NULL,"Aguadulce","PA0301","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5535761261","8.2542585431"
112,"0101000020E6100000E0B2DD3E1A1154C060FA3DB579C32040","0.637112950623","0.00831018410406","Antón","PA030201","Anton",NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2672269025","8.38178793317"
113,"0101000020E610000010340030230E54C080D429E409002140","0.337466781879","0.00307229907367","Caballero","PA030202",NULL,NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2208976747","8.50007546435"
114,"0101000020E61000002048A7BFB90854C0C0ADE6E79E0E2140","0.364988037659","0.00416903161808","Cabuya","PA030203",NULL,NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1363371976","8.52855610553"
115,"0101000020E61000000092E73FA70D54C06087B828A5BA2040","0.610563609357","0.00766949666877","El Chirú","PA030204","El Chiru",NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2133331071","8.36454131367"
116,"0101000020E6100000A09716AF300B54C06057D4FDD9E12040","0.498151196581","0.00504472637537","El Retiro","PA030205","El Retiro",NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1748464318","8.44111626832"
117,"0101000020E61000000C54BF933F0854C0E0F6FE285B302140","0.248165407489","0.00297113941502","El Valle","PA030206","El Valle",NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1288804406","8.59444549668"
118,"0101000020E610000088F5FFD7D41254C0E017BCABF7DC2040","0.726895086226","0.00658795019532","Juan Diaz","PA030207","Juan Diaz",NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2942409515","8.43157707854"
119,"0101000020E6100000CCDFFFBF480754C0C0C656BFECE32040","0.662902965332","0.00972393887892","Río Hato","PA030208","Rio Hato",NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1138153075","8.44516561446"
120,"0101000020E6100000DC3F0050AD1054C000D3B91BC0062140","0.412281606643","0.00425375624591","San Juan de Dios","PA030209","San Juan de Dios",NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2605781557","8.51318442005"
121,"0101000020E6100000D07B60333E0C54C0A02A1ED4E3F82040","0.358186419506","0.0032496641658","Santa Rita","PA030210","Santa Rita",NULL,NULL,"Antón","PA0302","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1912964289","8.48611319416"
122,"0101000020E610000058AA5F4BB42754C020329AEED8682140","0.787775354904","0.0200871279955","El Harino","PA030301","El Harino",NULL,NULL,"La Pintada","PA0303","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6203792986","8.70478006012"
123,"0101000020E6100000E8624D8A0E2154C0603D43C29E192140","0.335559186033","0.00569560745023","El Potrero","PA030302","El Potrero",NULL,NULL,"La Pintada","PA0303","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.516512466","8.55003935881"
124,"0101000020E6100000D4A39D97181D54C0C0476EAE53272140","0.431343118348","0.00746817921311","La Pintada","PA030303","La Pintada",NULL,NULL,"La Pintada","PA0303","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4546259918","8.57681031319"
125,"0101000020E61000004442BDDB752954C0E0C8F082AA402140","0.425709990027","0.0071158536014","Las Lomas","PA030304","Las Lomas",NULL,NULL,"La Pintada","PA0303","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6478185032","8.6263008994"
126,"0101000020E6100000A8BAC9788D1E54C0E0C9649D30922140","0.963306694619","0.0336575843795","Llano Grande","PA030305","Llano Grande",NULL,NULL,"La Pintada","PA0303","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4773847551","8.78552715164"
127,"0101000020E6100000B0D3FF072A2454C04031AFD3597F2140","0.611488786869","0.011293954122","Piedras Gordas","PA030306","Piedras Gordas",NULL,NULL,"La Pintada","PA0303","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5650653837","8.7487321998"
128,"0101000020E61000003C7F0070712354C0A0D9BF66B4982040","0.597378208796","0.00730307211878","Capellania","PA030401",NULL,NULL,NULL,"Natá","PA0304","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.553798676","8.29825135319"
129,"0101000020E6100000748B19E1B72254C0C047CB6B0BE52040","0.381569145529","0.00641674492077","El Caño","PA030402","El Cano",NULL,NULL,"Natá","PA0304","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5424731016","8.44735276085"
130,"0101000020E6100000644EE0E98A2554C0608B2A59241B2140","0.353326691772","0.00508781499784","Guzmán","PA030403","Guzman",NULL,NULL,"Natá","PA0304","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.586603612","8.55301169056"
131,"0101000020E6100000C42F00B0313054C040CD8660A4032140","0.58209118263","0.00876506990919","Las Huacas","PA030404","Las Huacas",NULL,NULL,"Natá","PA0304","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7530326845","8.50711347242"
132,"0101000020E610000088EAFF7FF01D54C0E0E804D8B38C2040","0.802319403358","0.0127999611076","Natá","PA030405","Nata",NULL,NULL,"Natá","PA0304","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.467803955","8.27480959949"
133,"0101000020E610000034030020B72754C0C03D40B136B32040","0.546064818357","0.0070420909593","Toza","PA030406",NULL,NULL,NULL,"Natá","PA0304","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.620552063","8.35002664479"
134,"0101000020E61000003C4360D9202C54C0A0885F08C3F22040","0.344445466549","0.00649374000714","El Copé","PA030501","El Cope",NULL,NULL,"Olá","PA0305","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6895049515","8.47414423147"
135,"0101000020E6100000341AB1BCF02C54C0207894144F272140","0.544841484858","0.00892974197247","El Palmar","PA030502","El Palmar",NULL,NULL,"Olá","PA0305","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7021934251","8.5767752105"
136,"0101000020E6100000607157819D2754C0202DFF5625C72040","0.282655204515","0.00265775502711","El Picacho","PA030503","El Picacho",NULL,NULL,"Olá","PA0305","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.618988357","8.3889567553"
137,"0101000020E6100000F421EA86712654C0606C72B02DF32040","0.37055411466","0.00605560458963","La Pava","PA030504","La Pava",NULL,NULL,"Olá","PA0305","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6006791388","8.47495795628"
138,"0101000020E6100000205061E33A2954C0A001ED165BF12040","0.580526554703","0.00657208426537","Olá","PA030505","Ola",NULL,NULL,"Olá","PA0305","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6442192507","8.47139808314"
139,"0101000020E6100000E0AE6120A91A54C0202F1BB3AB072140","0.383782670374","0.00538141496705","Cañaveral","PA030601","Canaveral",NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4165726618","8.51498183925"
140,"0101000020E610000070194FF8370B54C0C08D1C9F8B642140","0.608336148078","0.0171040600661","Chiguirí Arriba","PA030602","Chiguiri Arriba",NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1752911351","8.69637772773"
141,"0101000020E61000001CC946BA0C1B54C0A0251E0113CF2040","0.531619741384","0.0102119459009","Coclé","PA030603","Cocle",NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4226518337","8.40444186681"
142,"0101000020E61000006092A7C7431654C08052B8D83DCF2040","0.649701176281","0.0129019691883","El Coco","PA030604","El Coco",NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3478869568","8.40476872683"
143,"0101000020E6100000B4C799164E1054C0E0B68717042A2140","0.650828299468","0.012005675285","Pajonal","PA030605",NULL,NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2547661306","8.58206246883"
144,"0101000020E610000024B2FFCFF31554C0E04D98D4050D2140","0.401272953609","0.00445675908877","Penonomé","PA030606","Penonome",NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3430061337","8.5254351078"
145,"0101000020E6100000941B7660D91E54C0004948E6B8E62040","0.431177861598","0.00826715848663","Río Grande","PA030607","Rio Grande",NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4820176271","8.45062942154"
146,"0101000020E61000002C9FA227A30E54C080B4DC9AE7CD2140","0.951794606491","0.0260608927943","Río Indio","PA030608","Rio Indio",NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2287081802","8.90215763039"
147,"0101000020E610000088E5BC61471354C06015C317C3792140","0.976992373795","0.034221575028","Toabré","PA030609","Toabre",NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3012317986","8.7378165651"
148,"0101000020E61000001C4DE6EAF51854C0608B7185C1742140","0.963613282774","0.0177036970103","Tulu","PA030610",NULL,NULL,NULL,"Penonomé","PA0306","Coclé","PA03","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3900096177","8.72803895007"
149,"0101000020E6100000D05B0010B30354C0203C5F35E5612240","0.394515667661","0.00474540905606","Achiote","PA040101",NULL,NULL,NULL,"Chagres","PA0401","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.057804108","9.19120184696"
150,"0101000020E610000068BDFFBF7C0554C0E0FF0DE6B3322240","0.359469305454","0.0041745158562","El Guabo","PA040102","El Guabo",NULL,NULL,"Chagres","PA0401","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.0857391355","9.09902876779"
151,"0101000020E6100000D4B8280A430A54C000B9CC9219182240","0.653404792412","0.0111237686114","La Encantada","PA040103","La Encantada",NULL,NULL,"Chagres","PA0401","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1603417776","9.04707010984"
152,"0101000020E610000094422E3D330554C02040E64DD3772240","0.0930780338161","0.000316148011151","Nuevo Chagres","PA040104","Nuevo Chagres",NULL,NULL,"Chagres","PA0401","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.0812523796","9.23403399883"
153,"0101000020E61000006407DDA9E90554C0E03FB687295A2240","0.416335710761","0.00424196075525","Palmas Bellas","PA040105","Palmas Bellas",NULL,NULL,"Chagres","PA0401","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.09238669","9.17609809971"
154,"0101000020E6100000B4F4FF0FCF0254C000A9FD1822852240","0.232222532113","0.00215756481435","Piña","PA040106","Pina",NULL,NULL,"Chagres","PA0401","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.043888092","9.2600257692"
155,"0101000020E61000008CFBE8AE850954C0A0111319C8482240","0.488261176113","0.00907585167421","Salud","PA040107",NULL,NULL,NULL,"Chagres","PA0401","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1487843776","9.14215162618"
156,"0101000020E6100000D8AB98C793F953C0603C6B0202B82240","0.0733823247503","0.000188695952225","Barrio Norte","PA040201","Barrio Norte",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.8996447555","9.35939033088"
157,"0101000020E61000009059601570F953C08081A8FB0EB12240","0.105234087247","0.000228806178822","Barrio Sur","PA040202","Barrio Sur",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.897466034","9.34581743652"
158,"0101000020E6100000FCD015B812EC53C060C4E1BF1D912240","0.516377660155","0.0098171463188","Buena Vista","PA040203","Buena Vista",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.6886425221","9.28343009597"
159,"0101000020E61000001CEA3FE4C7F553C04089569259B72240","0.512745361771","0.00227007039531","Cativá","PA040204","Cativa",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.8403254151","9.35810525233"
160,"0101000020E610000054D9FF7F3A0354C0E03C73C8A8012240","1.06710443377","0.00646889259608","Ciricito","PA040205",NULL,NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.0504455565","9.00324083716"
161,"0101000020E6100000387715A6DEFC53C0E0CAF421518F2240","4.47972302106","0.0329464103041","Cristóbal","PA040206","Cristobal",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.9510894022","9.27991586793"
162,"0101000020E610000050CAFF3FE9FF53C0A05FAA839E062240","2.5494277733","0.00881482551926","Escobal","PA040207",NULL,NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.99861145","9.01292811827"
163,"0101000020E6100000881AD20DA5F053C0A020AD6652852240","0.596759476433","0.0071878558707","Limón","PA040208","Limon",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.7600740959","9.26039429534"
164,"0101000020E610000074D66F2DBCF353C0803E5D4854962240","0.33449362551","0.00136148408278","Nueva Providencia","PA040209","Nueva Providencia",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.8083604424","9.29361177576"
165,"0101000020E61000005864E5806DF053C000F979CEA6B52240","0.665587657911","0.00851244905687","Puerto Pilón","PA040210","Puerto Pilon",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.7566835632","9.35478825797"
166,"0101000020E6100000186F00D02DF353C0602FC59B67A92240","0.501667459302","0.00128983694932","Sabanitas","PA040211",NULL,NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.7996711735","9.33086859495"
167,"0101000020E61000006CAAC2518CE653C08072580AC7C22240","0.926949903821","0.0176129502765","Salamanca","PA040212",NULL,NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.6023144151","9.38042480783"
168,"0101000020E61000002883F42BA8E853C0203F228D557A2240","0.386441972993","0.00371347283818","San Juan","PA040213","San Juan",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.635264386","9.23893395465"
169,"0101000020E610000074A74A2A99EB53C0802F5EB2B5682240","0.20770483337","0.00245766819478","Santa Rosa","PA040214","Santa Rosa",NULL,NULL,"Colón","PA0402","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.681223462","9.20451123619"
170,"0101000020E610000038C9FFDF762754C0A0349AF99E062240","2.34081869304","0.0693619743658","Coclé del Norte","PA040301","Cocle del Norte",NULL,NULL,"Donoso","PA0403","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.616630554","9.01293163307"
171,"0101000020E6100000D0E8E6088C1554C08011916AACFF2140","0.701272014933","0.0231653076896","El Guásimo","PA040302","El Guasimo",NULL,NULL,"Donoso","PA0403","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3366720443","8.99936230679"
172,"0101000020E610000090250020730F54C080A40D87244A2240","0.360582506376","0.00395230827504","Gobea","PA040303",NULL,NULL,NULL,"Donoso","PA0403","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2414016725","9.1448099331"
173,"0101000020E61000004CADFF1F311354C0E03FA3C127372240","1.03046854282","0.0257765787096","Miguel de la Borda","PA040304","Miguel de la Borda",NULL,NULL,"Donoso","PA0403","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2998733517","9.10772519224"
174,"0101000020E6100000F8C1FFD7420D54C0601A7E5630282240","0.52494769808","0.00278249503476","Río Indio","PA040305","Rio Indio",NULL,NULL,"Donoso","PA0403","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2072048185","9.07849378862"
175,"0101000020E610000028A1C6D0A72654C040A219F6E1BF2140","0.638737442095","0.015443760191","San José del General","PA040306","San Jose del General",NULL,NULL,"Donoso","PA0403","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6039926471","8.87477082313"
176,"0101000020E61000002456009802E853C0A09EA1C5A0342340","0.154952753667","0.000528496356843","Cacique","PA040401",NULL,NULL,NULL,"Portobelo","PA0404","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.6251583102","9.602789093"
177,"0101000020E6100000545C0040CCE453C0E0C61B5E132F2340","0.327809156875","0.0020244817985","Garrote","PA040402",NULL,NULL,NULL,"Portobelo","PA0404","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.574966431","9.59194463815"
178,"0101000020E61000005C5124A017E353C06087DEB834332340","0.404934726991","0.00189329504029","Isla Grande","PA040403","Isla Grande",NULL,NULL,"Portobelo","PA0404","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.5483169894","9.60001161305"
179,"0101000020E61000001CAEFFE776EC53C0C0FCE536B6CB2240","0.534485427784","0.00752178362245","María Chiquita","PA040404","Maria Chiquita",NULL,NULL,"Portobelo","PA0404","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.6947574612","9.3978745609"
180,"0101000020E6100000B475872D54E853C0A0430E19B1022340","1.03295136487","0.0206228381459","Portobelo","PA040405",NULL,NULL,NULL,"Portobelo","PA0404","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.6301378081","9.50525739955"
181,"0101000020E610000024F4B132DBD353C0C059503F2A0E2340","0.293093582672","0.00320257959252","Cuango","PA040501",NULL,NULL,NULL,"Santa Isabel","PA0405","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.3102537859","9.52766607147"
182,"0101000020E61000009C66E0E664D553C020D03FA70A202340","0.162834200417","0.000809872133651","Miramar","PA040502",NULL,NULL,NULL,"Santa Isabel","PA0405","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.3342835609","9.56258127836"
183,"0101000020E61000000428109173DE53C0608671D19C182340","0.682119812465","0.0118295160745","Nombre de Dios","PA040503","Nombre de Dios",NULL,NULL,"Santa Isabel","PA0405","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.4758036287","9.54807142745"
184,"0101000020E6100000FC2361DDFBD653C060E686D89B032340","0.390566210182","0.00461063273084","Palenque","PA040504",NULL,NULL,NULL,"Santa Isabel","PA0405","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.3591226052","9.50704838416"
185,"0101000020E61000002C8479681ACE53C0204BC1BB7FE72240","0.714654164114","0.0143621670288","Palmira","PA040505",NULL,NULL,NULL,"Santa Isabel","PA0405","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.2203618228","9.45214640364"
186,"0101000020E6100000906A00B8A7D153C0007B3AF5F0F62240","0.676526575756","0.00751823913382","Playa Chiquita","PA040506","Playa Chiquita",NULL,NULL,"Santa Isabel","PA0405","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.2758617405","9.48230711306"
187,"0101000020E6100000BC096FC0E5C853C020BFB0B1CA032340","0.536246990681","0.00937806633939","Santa Isabel","PA040507","Santa Isabel",NULL,NULL,"Santa Isabel","PA0405","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.1390229306","9.50740580828"
188,"0101000020E61000001836E372CFD853C000C4B231D4192340","0.247670087185","0.00225505008726","Viento Frío","PA040508","Viento Frio",NULL,NULL,"Santa Isabel","PA0405","Colón","PA04","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.3876616687","9.55044703777"
189,"0101000020E61000000C6C1193DF8B53C0A090010078A92140","0.855285075","0.0211428100237","Agua Fría","PA050101","Agua Fria",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.1855209036","8.83099365253"
190,"0101000020E610000044383BF0B07553C0007EB1F935242040","1.22897046737","0.0415457296521","Camogantí","PA050102","Camoganti",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.8389244631","8.07072429935"
191,"0101000020E61000008CCB00EB158153C0808ABC09B7362040","0.988192253083","0.0299540832366","Chepigana","PA050103",NULL,NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.0169627674","8.10686521937"
192,"0101000020E6100000184E00C8F09153C0003B4ED7E32C2140","0.90162394694","0.0176989120439","Cucunatí","PA050104","Cucunati",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.2803211215","8.58767578917"
193,"0101000020E6100000C83323A8989553C0A0A96049510C2040","0.737089157225","0.0178406761279","Garachiné","PA050105","Garachine",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.3374424309","8.02405766778"
194,"0101000020E6100000C0E1E25C007F53C0800AC5EB33DD1D40","1.94885756353","0.0827687776224","Jaqué","PA050106","Jaque",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.9843971458","7.4660183753"
195,"0101000020E61000007868A6FAF78953C0C0BA0B80C36A2040","3.10011420597","0.0432309309101","La Palma","PA050107","La Palma",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.1557604432","8.208522798"
196,"0101000020E6100000647A00C0168E53C040A859DA8FA81E40","2.20023112267","0.0226140877035","Puerto Piña","PA050108","Puerto Pina",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.2201385502","7.66461125538"
197,"0101000020E6100000D06B71EA3C9953C0002EB174117F2140","0.730343350476","0.0259892406694","Río Congo Arriba","PA050109","Rio Congo Arriba",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.394343005","8.7481800524"
198,"0101000020E610000060E8FFBFBB9C53C0A0BEA2570D2D2140","2.02142305095","0.044739139552","Río Congo","PA050110","Rio Congo",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.4489593505","8.58799241888"
199,"0101000020E61000001494FF4F397E53C040408981BCB12040","1.62686444585","0.0410854786374","Río Iglesias","PA050111","Rio Iglesias",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.972248077","8.34714131165"
